Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
07.03.2025 09:00;07.03.2025 10:00;83,00;80,37;82,11;83,00;83,00;79,76;82,11;44,03;83,27;87,13;46,22;130,30;83,13;-;125,00;83,33;83,27
07.03.2025 10:00;07.03.2025 11:00;65,30;64,23;63,94;65,30;65,30;60,32;63,37;39,19;65,71;65,46;39,26;113,25;65,48;-;115,50;65,83;65,65
07.03.2025 11:00;07.03.2025 12:00;31,81;38,16;31,81;31,81;31,51;31,81;31,81;37,17;31,81;31,81;28,42;100,03;31,81;-;105,00;31,81;31,81
07.03.2025 12:00;07.03.2025 13:00;12,79;14,69;12,79;12,79;13,08;12,79;12,79;30,62;12,79;12,79;12,90;15,49;12,79;-;94,26;12,79;12,79
07.03.2025 13:00;07.03.2025 14:00;8,08;15,44;7,53;8,08;8,08;7,82;6,79;32,47;8,01;61,47;8,01;13,51;8,03;-;94,21;8,01;8,02
07.03.2025 14:00;07.03.2025 15:00;37,06;38,55;33,41;37,06;37,05;23,90;32,92;36,64;38,33;83,53;26,70;36,90;37,60;-;99,86;38,55;38,05
07.03.2025 15:00;07.03.2025 16:00;90,15;71,77;69,98;90,15;90,15;21,92;69,98;38,46;95,46;100,91;38,77;81,08;92,58;-;117,56;96,38;94,37
07.03.2025 16:00;07.03.2025 17:00;126,99;98,63;102,71;110,00;126,99;38,71;110,00;39,23;131,04;129,92;40,54;125,24;130,50;-;135,13;136,03;133,15
07.03.2025 17:00;07.03.2025 18:00;149,91;120,82;114,02;134,83;149,92;61,28;134,83;40,24;155,98;177,97;45,69;155,02;159,26;-;143,48;158,93;163,21
07.03.2025 18:00;07.03.2025 19:00;216,64;161,30;162,10;195,47;216,65;83,08;195,47;40,81;216,64;218,00;48,30;181,19;216,63;-;160,38;220,30;234,37
07.03.2025 19:00;07.03.2025 20:00;178,68;143,39;157,08;165,80;178,68;99,65;165,80;39,84;186,44;184,49;45,39;173,35;180,77;-;164,26;191,01;197,91
07.03.2025 20:00;07.03.2025 21:00;148,70;119,35;128,27;136,11;148,70;74,89;136,11;39,25;156,06;154,08;44,31;144,24;150,79;-;144,24;160,16;165,87
07.03.2025 21:00;07.03.2025 22:00;132,40;103,88;109,49;118,55;132,40;50,00;118,55;38,60;133,98;135,03;40,09;130,38;135,56;-;135,45;140,50;138,30
07.03.2025 22:00;07.03.2025 23:00;119,11;98,26;103,60;119,11;119,11;59,20;109,12;38,06;125,14;121,29;39,52;125,34;121,41;-;125,14;130,05;131,17
07.03.2025 23:00;08.03.2025 00:00;111,83;92,11;97,30;102,42;111,83;58,17;102,42;38,24;119,55;112,76;36,35;121,08;113,04;-;123,19;123,19;130,03
08.03.2025 00:00;08.03.2025 01:00;124,97;100,99;113,33;124,97;124,97;84,95;117,57;43,13;129,07;125,50;-0,83;122,54;125,69;-;129,07;132,29;137,29
08.03.2025 01:00;08.03.2025 02:00;113,94;89,81;95,37;113,94;113,94;50,53;102,51;43,00;120,30;114,95;-1,02;119,06;115,29;-;119,07;124,95;131,29
08.03.2025 02:00;08.03.2025 03:00;117,22;88,24;90,21;117,22;117,22;28,52;97,00;42,93;124,95;119,21;-1,03;114,61;119,78;-;113,94;129,50;130,89
08.03.2025 03:00;08.03.2025 04:00;116,76;87,64;90,27;116,76;116,76;26,03;99,36;42,74;121,91;117,85;-1,05;115,06;118,39;-;113,00;127,10;127,60
08.03.2025 04:00;08.03.2025 05:00;118,42;88,27;90,23;118,42;118,42;22,33;100,71;42,03;124,09;119,65;-0,99;115,80;120,23;-;113,94;129,55;130,07
08.03.2025 05:00;08.03.2025 06:00;121,30;91,43;93,86;121,30;121,30;27,03;103,41;41,82;129,93;122,62;1,19;120,43;122,85;-;118,45;135,84;140,96
08.03.2025 06:00;08.03.2025 07:00;127,82;101,34;106,92;114,90;127,82;56,37;114,90;39,49;131,41;128,78;35,11;129,73;129,31;-;130,37;135,20;134,03
08.03.2025 07:00;08.03.2025 08:00;120,59;99,56;103,82;120,59;120,60;63,61;110,00;38,46;122,10;121,01;41,92;131,63;121,40;-;125,12;125,12;122,88
08.03.2025 08:00;08.03.2025 09:00;98,04;89,51;98,04;98,04;98,05;98,04;98,04;39,01;98,04;98,04;42,74;118,58;98,04;-;112,60;98,04;98,04
08.03.2025 09:00;08.03.2025 10:00;72,54;69,56;72,54;72,54;72,54;72,54;72,54;38,13;72,54;72,54;41,73;104,94;72,54;-;106,82;72,54;72,54
08.03.2025 10:00;08.03.2025 11:00;18,05;24,66;18,05;18,05;18,05;18,05;18,05;33,52;18,05;18,05;18,08;75,31;18,05;-;98,82;18,05;18,05
08.03.2025 11:00;08.03.2025 12:00;2,07;6,49;1,14;2,07;2,07;3,52;1,52;31,61;2,23;2,13;2,13;20,80;2,14;-;54,00;2,26;2,20
08.03.2025 12:00;08.03.2025 13:00;-0,34;3,63;-6,09;-0,34;-0,33;8,62;-3,66;29,16;0,68;0,02;-0,22;11,98;0,12;-;27,77;0,84;0,47
08.03.2025 13:00;08.03.2025 14:00;-0,10;3,67;-0,81;-0,10;-0,10;1,00;-0,51;30,47;0,02;-0,06;-0,02;10,56;-0,05;-;10,00;0,04;-0,01
08.03.2025 14:00;08.03.2025 15:00;0,07;5,40;0,07;0,07;2,76;0,07;0,07;32,65;0,07;0,07;2,85;20,60;0,07;-;50,00;0,07;0,07
08.03.2025 15:00;08.03.2025 16:00;56,20;51,61;39,60;56,20;53,53;10,92;45,36;39,16;59,68;93,53;47,04;64,99;57,70;-;78,97;60,57;59,07
08.03.2025 16:00;08.03.2025 17:00;100,86;88,22;76,04;100,86;100,87;17,30;84,59;40,16;109,68;178,76;48,72;109,44;104,01;-;108,05;113,38;109,68
08.03.2025 17:00;08.03.2025 18:00;145,58;117,37;121,47;145,58;145,58;62,59;130,42;41,96;156,16;151,72;50,70;135,67;149,25;-;130,00;161,77;169,03
08.03.2025 18:00;08.03.2025 19:00;174,05;134,78;134,20;174,05;174,04;35,00;150,90;43,97;190,73;175,56;79,45;148,56;176,09;-;143,48;203,01;228,49
08.03.2025 19:00;08.03.2025 20:00;140,03;111,65;112,50;140,03;140,03;43,38;122,35;42,73;160,56;137,14;52,76;140,05;136,59;-;143,48;175,54;234,00
08.03.2025 20:00;08.03.2025 21:00;111,21;94,96;91,33;111,21;111,21;41,23;99,06;41,51;130,07;119,40;50,07;138,10;111,41;-;138,10;143,48;194,10
08.03.2025 21:00;08.03.2025 22:00;100,00;87,81;83,30;100,00;100,01;40,65;90,18;40,53;114,53;111,16;48,79;135,76;101,02;-;131,86;131,86;182,35
08.03.2025 22:00;08.03.2025 23:00;99,24;86,05;82,27;99,24;99,24;40,00;88,06;39,05;109,13;118,11;46,81;129,03;95,60;-;125,00;125,00;172,09
08.03.2025 23:00;09.03.2025 00:00;97,94;84,30;80,54;97,94;97,94;38,10;86,48;38,36;107,99;118,01;43,64;120,52;97,78;-;112,95;112,95;126,28
09.03.2025 00:00;09.03.2025 01:00;95,19;79,98;78,88;95,19;95,19;35,40;84,97;40,32;103,60;93,32;42,85;114,67;95,38;-;125,00;108,70;114,28
09.03.2025 01:00;09.03.2025 02:00;94,81;79,41;80,10;94,81;94,81;35,01;86,80;38,93;100,61;95,67;41,06;109,68;96,06;-;119,48;105,73;110,35
09.03.2025 02:00;09.03.2025 03:00;94,44;78,89;78,75;94,44;94,44;35,01;85,70;39,22;100,32;95,75;40,19;107,84;96,13;-;119,00;103,96;106,96
09.03.2025 03:00;09.03.2025 04:00;96,51;81,00;85,00;96,51;96,51;33,29;95,86;38,77;103,55;98,66;38,32;105,25;99,31;-;112,97;106,67;107,07
09.03.2025 04:00;09.03.2025 05:00;98,67;81,98;86,08;98,67;98,67;29,97;97,72;38,70;106,28;100,95;38,20;104,87;101,65;-;111,10;109,71;110,35
09.03.2025 05:00;09.03.2025 06:00;101,51;83,88;88,45;101,51;101,51;31,40;99,85;37,99;109,20;103,98;37,97;106,19;104,63;-;114,89;112,50;112,70
09.03.2025 06:00;09.03.2025 07:00;100,00;83,62;88,15;100,00;100,00;31,81;100,00;38,99;107,54;102,76;38,70;108,43;103,48;-;120,93;110,22;108,42
09.03.2025 07:00;09.03.2025 08:00;93,01;78,27;83,61;93,01;93,00;35,00;87,34;38,77;97,06;94,62;37,52;106,20;94,89;-;121,97;98,62;96,66
09.03.2025 08:00;09.03.2025 09:00;65,40;59,35;60,39;65,40;59,02;35,00;62,21;36,47;67,65;66,26;32,96;101,06;66,39;-;110,00;68,34;67,32
09.03.2025 09:00;09.03.2025 10:00;29,27;28,80;29,27;29,27;24,41;29,27;29,27;33,36;29,27;29,27;23,96;30,20;29,27;-;91,04;29,27;29,27
09.03.2025 10:00;09.03.2025 11:00;10,10;12,97;10,10;10,10;21,32;10,10;10,10;29,68;10,10;10,10;20,92;0,00;10,10;-;107,53;10,10;10,10
09.03.2025 11:00;09.03.2025 12:00;0,03;2,81;-11,55;0,03;3,95;9,13;-6,55;28,79;1,65;0,71;4,04;-0,15;0,85;-;90,00;1,75;1,41
09.03.2025 12:00;09.03.2025 13:00;-2,26;-0,07;-21,88;-2,26;1,29;13,20;-12,77;27,93;0,50;-1,17;1,50;-6,24;-0,91;-;81,10;0,80;-0,10
09.03.2025 13:00;09.03.2025 14:00;-2,04;0,92;-13,56;-2,04;3,95;7,10;-8,06;28,30;-0,42;-1,40;4,02;-6,50;-1,25;-;68,70;-0,24;-0,77
09.03.2025 14:00;09.03.2025 15:00;0,09;4,56;-4,25;0,09;11,03;3,52;-2,21;29,62;0,70;0,33;10,91;0,01;0,39;-;70,00;0,77;0,57
09.03.2025 15:00;09.03.2025 16:00;17,39;25,07;17,39;17,39;28,01;17,39;17,39;34,82;17,39;64,68;27,68;16,28;17,39;-;80,00;17,39;17,39
09.03.2025 16:00;09.03.2025 17:00;90,56;73,13;75,19;90,56;68,99;35,01;81,00;41,06;96,25;91,85;43,97;88,22;92,30;-;104,12;99,05;99,94
09.03.2025 17:00;09.03.2025 18:00;125,74;101,01;104,18;112,06;107,86;47,68;112,06;44,76;133,96;127,48;66,68;126,06;128,30;-;133,96;137,51;137,51
09.03.2025 18:00;09.03.2025 19:00;135,37;123,02;122,84;134,16;134,15;89,02;127,46;57,86;140,93;135,70;131,90;143,51;135,73;-;143,48;145,64;156,52
09.03.2025 19:00;09.03.2025 20:00;136,70;126,61;133,52;136,70;132,71;124,50;134,63;59,25;139,07;135,71;124,02;137,10;135,49;-;143,48;143,48;157,17
09.03.2025 20:00;09.03.2025 21:00;130,20;114,42;129,58;130,20;114,54;127,60;129,78;44,20;131,49;129,06;63,31;130,09;128,82;-;140,00;135,16;147,37
09.03.2025 21:00;09.03.2025 22:00;122,70;105,98;120,87;121,44;107,87;115,66;121,44;42,90;124,30;121,91;44,92;122,69;121,74;-;134,50;127,45;137,53
09.03.2025 22:00;09.03.2025 23:00;112,80;96,61;108,52;110,01;104,56;97,04;110,01;41,63;114,41;112,97;39,87;110,68;113,06;-;118,68;115,64;117,54
09.03.2025 23:00;10.03.2025 00:00;106,83;91,68;101,74;103,64;103,64;88,06;103,64;41,43;108,73;107,04;38,55;104,89;107,14;-;112,28;110,18;112,40
10.03.2025 00:00;10.03.2025 01:00;96,83;85,75;93,67;95,84;95,84;85,51;94,94;43,03;98,23;97,17;35,89;105,83;97,27;-;101,47;98,75;99,00
10.03.2025 01:00;10.03.2025 02:00;94,92;83,60;90,16;94,92;94,92;78,03;91,98;42,85;97,00;95,44;35,76;102,94;95,59;-;99,20;97,76;98,10
10.03.2025 02:00;10.03.2025 03:00;96,70;83,85;90,06;96,70;96,70;73,01;92,64;42,60;98,71;97,02;36,16;102,09;96,70;-;99,45;99,45;98,99
10.03.2025 03:00;10.03.2025 04:00;96,87;83,68;89,70;96,87;96,86;71,31;92,56;42,81;98,82;97,19;36,19;101,27;96,87;-;99,65;99,65;98,99
10.03.2025 04:00;10.03.2025 05:00;94,65;81,53;86,83;89,98;89,98;66,70;89,98;43,46;98,01;95,45;38,02;102,62;95,85;-;99,14;99,14;98,01
10.03.2025 05:00;10.03.2025 06:00;106,37;90,61;97,23;101,14;101,13;73,43;101,14;44,12;110,28;107,24;40,51;112,68;107,83;-;111,53;111,53;109,14
10.03.2025 06:00;10.03.2025 07:00;148,49;132,73;130,03;144,25;148,63;99,58;141,76;48,28;149,90;149,61;158,53;139,87;149,64;-;133,24;150,00;150,02
10.03.2025 07:00;10.03.2025 08:00;159,75;144,84;143,72;153,42;159,87;123,06;149,92;57,68;158,34;159,80;171,17;156,53;159,75;-;157,90;157,90;158,87
10.03.2025 08:00;10.03.2025 09:00;133,96;130,53;132,44;133,96;134,08;130,01;133,32;91,95;133,96;133,92;138,33;139,99;133,83;-;142,92;133,90;133,90
10.03.2025 09:00;10.03.2025 10:00;98,88;97,62;97,82;98,88;98,92;95,00;98,22;55,50;98,99;98,90;102,72;129,90;98,92;-;156,07;99,14;98,99
10.03.2025 10:00;10.03.2025 11:00;84,38;85,23;84,03;84,38;84,44;82,99;84,12;49,01;92,14;79,15;88,35;126,09;82,86;-;156,08;83,42;68,39
10.03.2025 11:00;10.03.2025 12:00;77,88;78,99;77,93;77,88;77,92;78,00;77,88;55,23;82,54;74,56;77,15;112,85;76,90;-;140,00;77,18;68,02
10.03.2025 12:00;10.03.2025 13:00;76,02;76,31;76,02;76,02;76,06;76,02;76,02;49,93;76,02;76,02;74,00;107,32;76,02;-;120,00;76,02;76,02
10.03.2025 13:00;10.03.2025 14:00;77,32;77,02;77,32;77,32;77,36;77,32;77,32;48,76;77,32;77,32;75,14;104,67;77,32;-;116,35;77,32;77,32
10.03.2025 14:00;10.03.2025 15:00;83,91;81,18;81,90;83,91;83,96;75,51;81,90;46,96;84,84;84,28;81,60;103,79;84,34;-;121,35;85,03;84,66
10.03.2025 15:00;10.03.2025 16:00;97,47;90,27;89,19;96,51;97,54;69,11;90,54;49,93;100,13;98,46;94,96;107,92;98,64;-;130,47;100,70;99,60
10.03.2025 16:00;10.03.2025 17:00;127,47;111,70;110,73;103,42;127,59;77,86;109,40;55,93;131,91;128,98;124,24;129,28;129,32;-;134,66;132,76;130,94
10.03.2025 17:00;10.03.2025 18:00;147,97;131,01;122,58;140,95;148,10;95,92;136,20;61,68;145,57;147,88;147,08;147,40;147,74;-;144,90;144,90;146,38
10.03.2025 18:00;10.03.2025 19:00;174,92;154,24;147,12;165,35;175,06;117,84;165,35;52,15;172,90;180,07;173,34;171,32;176,19;-;165,50;172,44;175,18
10.03.2025 19:00;10.03.2025 20:00;160,24;147,32;155,76;156,89;160,40;152,05;156,89;48,77;159,25;160,08;150,01;160,44;160,00;-;158,99;158,99;159,52
10.03.2025 20:00;10.03.2025 21:00;142,14;124,91;130,94;123,20;142,28;131,60;123,20;47,29;141,13;142,04;107,67;142,64;141,99;-;140,78;140,78;141,41
10.03.2025 21:00;10.03.2025 22:00;126,59;110,90;115,82;115,82;126,68;110,00;108,60;46,94;128,06;127,20;83,31;130,14;127,36;-;131,57;128,35;127,82
10.03.2025 22:00;10.03.2025 23:00;106,88;95,67;104,92;105,82;106,87;100,00;105,16;43,58;107,59;107,19;44,66;119,37;107,24;-;118,68;107,77;107,49
10.03.2025 23:00;11.03.2025 00:00;97,97;87,16;96,15;97,95;97,93;92,00;96,32;42,97;98,55;98,20;31,14;109,33;98,25;-;115,87;98,71;98,46
11.03.2025 00:00;11.03.2025 01:00;104,39;91,34;100,38;104,39;104,39;91,00;100,64;41,98;105,69;104,93;38,03;108,35;105,01;-;110,00;106,04;105,50
11.03.2025 01:00;11.03.2025 02:00;101,80;88,77;97,45;101,80;101,79;87,45;97,61;41,78;103,21;102,38;35,71;104,79;102,47;-;104,80;103,58;102,99
11.03.2025 02:00;11.03.2025 03:00;99,73;87,78;97,33;99,73;99,72;91,98;97,56;41,71;100,49;100,04;34,72;102,20;100,09;-;102,21;100,68;100,37
11.03.2025 03:00;11.03.2025 04:00;100,50;87,84;97,16;100,50;100,48;89,37;97,43;41,75;101,59;100,94;33,06;102,98;101,02;-;106,70;101,87;101,42
11.03.2025 04:00;11.03.2025 05:00;102,53;88,48;96,42;102,51;102,51;82,36;97,11;42,40;104,47;103,32;34,80;103,97;103,45;-;106,78;104,98;104,17
11.03.2025 05:00;11.03.2025 06:00;110,86;96,03;104,01;103,49;110,88;91,92;103,49;43,53;112,69;111,60;52,73;110,24;111,75;-;113,16;113,16;112,42
11.03.2025 06:00;11.03.2025 07:00;148,04;119,73;102,55;113,55;148,14;92,80;91,88;50,46;141,94;147,18;136,61;144,98;146,90;-;140,30;140,30;143,71
11.03.2025 07:00;11.03.2025 08:00;152,98;140,42;125,30;152,98;153,09;114,57;139,02;91,60;147,79;152,03;152,14;164,38;151,76;-;146,19;146,19;149,14
11.03.2025 08:00;11.03.2025 09:00;146,49;140,63;134,85;146,49;146,54;126,96;138,58;145,62;144,12;128,55;144,10;145,10;146,05;-;140,00;143,51;144,85
11.03.2025 09:00;11.03.2025 10:00;128,53;123,33;123,49;128,53;128,53;110,09;125,40;122,09;130,00;105,23;128,13;127,91;127,22;-;130,17;130,17;129,04
11.03.2025 10:00;11.03.2025 11:00;102,00;102,00;101,25;102,00;102,00;99,23;101,52;97,14;102,09;102,00;102,01;110,72;102,00;-;121,08;102,19;102,08
11.03.2025 11:00;11.03.2025 12:00;97,48;97,18;96,23;97,48;97,48;91,60;96,23;92,85;98,05;97,73;97,37;106,19;97,75;-;121,00;98,16;98,03
11.03.2025 12:00;11.03.2025 13:00;96,44;95,60;94,92;96,44;96,45;88,95;94,16;90,95;97,31;96,80;96,88;101,90;96,84;-;105,82;97,50;97,15
11.03.2025 13:00;11.03.2025 14:00;98,38;96,87;95,87;98,38;98,39;86,24;94,78;94,81;99,79;98,96;98,50;100,80;99,04;-;108,34;100,11;99,54
11.03.2025 14:00;11.03.2025 15:00;102,35;99,90;98,99;102,35;102,35;86,59;98,05;97,36;104,16;103,08;102,13;100,61;103,19;-;118,03;104,56;103,82
11.03.2025 15:00;11.03.2025 16:00;112,84;108,56;105,03;112,84;112,84;86,42;106,49;101,44;115,39;113,80;112,53;113,46;113,96;-;127,09;116,02;114,92
11.03.2025 16:00;11.03.2025 17:00;132,86;123,82;115,77;124,68;132,90;78,21;119,51;113,67;138,32;135,01;130,74;137,81;135,39;-;138,32;139,53;137,32
11.03.2025 17:00;11.03.2025 18:00;171,95;147,10;118,40;152,34;172,03;87,97;139,37;117,96;160,28;169,85;169,23;161,49;169,20;-;140,26;157,41;163,56
11.03.2025 18:00;11.03.2025 19:00;205,02;174,78;147,91;183,93;205,15;114,50;170,88;118,39;192,20;202,46;202,14;183,23;201,75;-;150,00;189,20;195,75
11.03.2025 19:00;11.03.2025 20:00;180,95;165,79;167,91;169,67;181,06;157,50;169,67;96,40;177,53;180,25;169,27;174,35;180,05;-;157,50;176,76;178,48
11.03.2025 20:00;11.03.2025 21:00;149,43;138,13;142,26;144,93;149,49;137,84;144,93;64,10;147,98;149,41;145,37;144,06;149,11;-;138,32;147,48;148,38
11.03.2025 21:00;11.03.2025 22:00;133,00;123,99;128,60;130,84;133,05;119,33;130,84;60,57;133,97;133,42;129,93;129,80;133,50;-;133,97;134,23;133,84
11.03.2025 22:00;11.03.2025 23:00;121,25;113,37;117,24;121,25;121,27;108,78;117,40;53,83;122,60;121,79;118,91;122,08;121,90;-;121,74;122,96;122,40
11.03.2025 23:00;12.03.2025 00:00;107,34;102,57;106,69;107,34;107,36;105,16;106,83;58,33;107,56;107,38;104,22;110,03;107,34;-;118,81;107,61;107,49
12.03.2025 00:00;12.03.2025 01:00;101,73;94,99;100,83;101,73;101,74;98,90;100,93;60,08;102,00;101,84;66,93;108,06;101,86;-;113,68;102,09;101,97
12.03.2025 01:00;12.03.2025 02:00;100,09;93,76;98,48;100,09;100,11;95,03;98,68;59,99;100,59;100,29;74,56;103,17;100,33;-;110,00;100,75;100,53
12.03.2025 02:00;12.03.2025 03:00;97,79;92,68;96,85;97,79;97,82;94,87;96,97;55,86;98,07;97,90;81,67;103,70;97,93;-;109,41;98,17;98,04
12.03.2025 03:00;12.03.2025 04:00;97,38;91,81;95,36;97,38;97,43;88,78;95,36;55,22;98,27;97,57;87,37;99,83;97,38;-;108,35;98,52;98,03
12.03.2025 04:00;12.03.2025 05:00;101,80;95,33;97,00;101,80;101,85;86,93;97,70;55,99;103,20;102,36;96,89;102,39;102,47;-;108,34;103,69;103,04
12.03.2025 05:00;12.03.2025 06:00;110,31;101,88;102,44;106,59;110,37;85,79;103,92;60,01;112,50;111,28;107,61;108,72;111,47;-;113,55;113,55;112,45
12.03.2025 06:00;12.03.2025 07:00;144,54;131,26;118,83;135,95;144,57;102,81;130,43;91,17;140,00;143,22;150,82;143,21;142,89;-;125,22;137,12;140,13
12.03.2025 07:00;12.03.2025 08:00;161,64;149,00;134,92;149,72;161,75;119,55;142,01;136,78;156,08;159,68;166,97;152,40;159,18;-;148,87;152,87;156,26
12.03.2025 08:00;12.03.2025 09:00;148,41;139,54;137,54;148,41;148,49;131,53;140,10;95,28;146,18;139,57;153,20;147,27;147,42;-;140,00;144,89;146,25
12.03.2025 09:00;12.03.2025 10:00;125,00;125,67;125,00;125,00;125,02;125,00;125,00;120,43;125,00;125,00;127,06;134,86;125,00;-;128,74;125,00;125,00
12.03.2025 10:00;12.03.2025 11:00;102,62;105,22;102,66;102,62;102,64;102,67;102,65;98,70;102,39;101,99;104,84;134,85;101,42;-;125,22;102,24;102,04
12.03.2025 11:00;12.03.2025 12:00;99,69;102,66;99,39;99,69;99,73;99,56;98,93;95,93;99,53;99,60;102,68;134,63;99,60;-;122,46;99,55;99,56
12.03.2025 12:00;12.03.2025 13:00;98,07;99,05;97,93;98,07;98,11;98,01;97,74;94,36;98,06;98,06;100,96;110,23;98,06;-;117,61;98,06;98,06
12.03.2025 13:00;12.03.2025 14:00;99,91;99,26;97,00;99,91;99,95;98,64;92,62;89,37;99,58;99,62;103,27;112,27;99,65;-;120,82;99,52;99,59
12.03.2025 14:00;12.03.2025 15:00;101,65;101,09;99,57;101,65;101,69;99,03;96,80;93,40;101,68;101,59;104,94;110,06;101,62;-;126,93;101,72;101,66
12.03.2025 15:00;12.03.2025 16:00;117,74;113,02;107,02;117,74;117,81;97,86;100,10;96,54;118,89;114,22;123,25;131,61;118,14;-;128,27;119,44;118,72
12.03.2025 16:00;12.03.2025 17:00;142,10;128,87;116,52;124,65;140,35;108,29;113,00;108,96;137,77;140,10;147,41;140,53;140,00;-;135,35;135,35;137,78
12.03.2025 17:00;12.03.2025 18:00;157,03;140,78;127,02;145,61;159,04;107,58;138,06;84,57;151,28;155,42;168,08;157,21;154,74;-;143,99;148,59;151,76
12.03.2025 18:00;12.03.2025 19:00;199,75;183,55;171,79;193,51;199,90;150,20;189,38;133,67;192,47;204,15;209,37;179,79;194,78;-;150,20;189,71;192,59
12.03.2025 19:00;12.03.2025 20:00;179,49;178,41;177,97;179,49;179,58;176,69;179,12;171,91;179,16;179,94;184,91;174,37;179,35;-;176,69;178,90;179,35
12.03.2025 20:00;12.03.2025 21:00;148,05;147,17;147,15;148,05;148,09;146,37;147,80;142,20;147,80;148,24;145,80;149,18;148,15;-;146,37;147,17;148,61
12.03.2025 21:00;12.03.2025 22:00;132,20;132,28;132,20;132,20;132,26;132,20;132,20;126,75;132,20;131,99;136,14;134,75;132,20;-;132,20;132,20;132,20
12.03.2025 22:00;12.03.2025 23:00;120,00;119,42;120,00;120,00;120,02;120,00;120,00;115,03;120,00;120,00;117,40;121,15;120,00;-;120,00;120,00;120,00
12.03.2025 23:00;13.03.2025 00:00;109,91;108,84;109,91;109,91;109,91;109,91;109,91;100,17;109,91;109,91;107,24;110,51;109,91;-;114,00;109,91;109,91
13.03.2025 00:00;13.03.2025 01:00;108,52;107,81;108,55;108,52;108,49;108,58;108,52;104,26;108,39;108,24;105,44;108,75;108,13;-;108,86;108,86;108,11
13.03.2025 01:00;13.03.2025 02:00;102,25;101,34;102,80;102,25;102,22;103,46;102,51;98,25;102,03;98,61;99,37;103,74;99,46;-;107,62;109,38;94,33
13.03.2025 02:00;13.03.2025 03:00;98,98;97,67;100,02;98,98;98,96;101,25;99,59;95,11;98,25;92,39;93,58;102,38;93,88;-;107,00;113,09;84,65
13.03.2025 03:00;13.03.2025 04:00;96,71;95,19;96,69;96,71;96,69;95,12;96,65;92,94;95,79;91,23;91,52;101,24;92,48;-;107,00;111,40;84,91
13.03.2025 04:00;13.03.2025 05:00;98,35;96,38;96,57;98,35;98,33;90,80;97,19;93,77;98,35;95,73;92,94;101,85;96,34;-;107,30;107,30;92,75
13.03.2025 05:00;13.03.2025 06:00;105,88;104,94;104,90;105,88;105,87;102,51;105,11;101,54;106,17;105,93;103,20;107,29;105,97;-;107,76;106,54;105,99
13.03.2025 06:00;13.03.2025 07:00;132,99;130,59;129,39;132,99;132,70;123,83;131,27;119,66;132,99;133,09;132,59;134,90;133,09;-;138,91;132,99;133,04
13.03.2025 07:00;13.03.2025 08:00;159,87;157,46;155,02;159,87;160,74;152,28;155,96;158,40;158,40;161,30;161,11;148,32;160,65;-;154,37;154,31;163,87
13.03.2025 08:00;13.03.2025 09:00;158,03;156,72;156,39;158,03;160,99;156,41;155,10;153,02;156,81;161,05;162,24;143,93;160,00;-;156,41;148,67;167,04
13.03.2025 09:00;13.03.2025 10:00;148,13;143,26;137,12;148,13;154,80;140,00;130,68;123,52;139,23;163,48;159,19;129,67;150,00;-;140,00;123,19;142,99
13.03.2025 10:00;13.03.2025 11:00;123,77;120,36;123,70;123,77;123,84;118,94;120,40;92,83;123,45;127,35;128,18;115,09;126,40;-;123,45;114,80;134,05
13.03.2025 11:00;13.03.2025 12:00;110,70;109,09;114,43;110,70;110,75;112,21;103,00;91,37;110,63;114,07;113,47;106,09;113,26;-;112,21;102,79;120,13
13.03.2025 12:00;13.03.2025 13:00;110,01;106,04;108,46;110,01;110,08;108,07;95,62;82,15;108,07;114,20;114,01;103,93;111,86;-;108,07;99,74;116,98
13.03.2025 13:00;13.03.2025 14:00;108,22;105,43;104,71;108,22;108,28;106,66;96,90;93,55;107,36;109,73;112,03;104,07;108,18;-;106,66;106,66;110,11
13.03.2025 14:00;13.03.2025 15:00;107,54;104,82;105,72;107,54;107,60;105,70;104,00;80,38;106,64;109,97;111,43;104,99;109,09;-;106,80;100,23;114,51
13.03.2025 15:00;13.03.2025 16:00;109,99;106,06;106,74;109,99;110,02;104,71;104,00;77,63;110,07;110,23;113,21;109,88;110,18;-;113,12;109,46;110,88
13.03.2025 16:00;13.03.2025 17:00;121,47;117,18;113,40;121,47;121,56;104,94;108,81;104,82;122,47;121,67;125,07;123,00;121,78;-;127,20;122,69;122,21
13.03.2025 17:00;13.03.2025 18:00;142,65;139,29;134,10;142,65;142,95;124,27;138,19;132,91;141,97;142,69;146,79;143,06;142,65;-;141,83;141,83;142,25
